Year,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,City MPG,Highway MPG,Annual Fuel Cost,Annual Consumption in Barrels,Tailpipe CO2 in Grams/Mile
1997,Rear-Wheel Drive,Automatic 4-Speed,6,3,,,Premium,16,23,2250,17.34789474,467.7368421
1997,Rear-Wheel Drive,Automatic 4-Speed,6,3,T,,Premium,16,22,2350,18.31166667,493.7222222
1997,Rear-Wheel Drive,Manual 5-Speed,6,3,,,Premium,16,22,2350,18.31166667,493.7222222
1997,Rear-Wheel Drive,Manual 6-Speed,6,3,T,,Premium,15,22,2350,18.31166667,493.7222222
1997,Rear-Wheel Drive,Automatic 4-Speed,4,2.7,,,Regular,17,21,1850,17.34789474,467.7368421
1997,Rear-Wheel Drive,Automatic 4-Speed,6,3.4,,,Regular,15,18,2200,20.600625,555.4375
1997,Rear-Wheel Drive,Manual 5-Speed,4,2.7,,,Regular,17,22,1950,18.31166667,493.7222222
1997,Rear-Wheel Drive,Manual 5-Speed,6,3.4,,,Regular,15,19,2200,20.600625,555.4375
1997,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,3.4,,,Regular,14,16,2350,21.974,592.4666667
1997,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,3.4,,,Regular,15,17,2200,20.600625,555.4375
1997,Rear-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,19,23,1650,15.69571429,423.1904762
1997,Rear-Wheel Drive,Automatic 4-Speed,6,3.4,,,Regular,16,20,1950,18.31166667,493.7222222
1997,Rear-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,20,26,1600,14.98227273,403.9545455
1997,Rear-Wheel Drive,Manual 5-Speed,6,3.4,,,Regular,17,21,1950,18.31166667,493.7222222
1997,4-Wheel or All-Wheel Drive,Automatic 4-Speed,4,2.7,,,Regular,16,20,1950,18.31166667,493.7222222
1997,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,3.4,,,Regular,15,18,2200,20.600625,555.4375
1997,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.7,,,Regular,16,20,1950,18.31166667,493.7222222
1997,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,3.4,,,Regular,15,18,2200,20.600625,555.4375
1997,Front-Wheel Drive,Automatic 3-Speed,4,1.5,,,Regular,25,31,1300,12.20777778,329.1481481
1997,Front-Wheel Drive,Automatic 4-Speed,4,1.5,,,Regular,26,34,1200,11.36586207,306.4482759
1997,Front-Wheel Drive,Manual 5-Speed,4,1.5,,,Regular,28,35,1150,10.63258065,286.6774194
1997,Rear-Wheel Drive,Manual 5-Speed,12,5.7,,,Premium,8,12,4700,36.62333333,987.4444444
1997,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,26,1600,14.98227273,403.9545455
1997,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,21,29,1450,13.73375,370.2916667
1997,Front-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,13,17,2500,23.54357143,634.7857143
1997,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,26,1600,14.98227273,403.9545455
1997,Front-Wheel Drive,Manual 5-Speed,4,1.9,T,,Diesel,33,44,1050,10.32932432,275.1351351
1997,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,21,29,1450,13.73375,370.2916667
1997,Front-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,23,1850,17.34789474,467.7368421
1997,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,26,1600,14.98227273,403.9545455
1997,Front-Wheel Drive,Manual 5-Speed,4,1.9,T,,Diesel,33,44,1050,10.32932432,275.1351351
1997,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,21,29,1450,13.73375,370.2916667
1997,Front-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,23,1850,17.34789474,467.7368421
1997,Front-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,23,1850,17.34789474,467.7368421
1997,Front-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,23,1950,18.31166667,493.7222222
1997,Front-Wheel Drive,Manual 5-Speed,4,1.9,T,,Diesel,32,42,1050,10.61625,282.7777778
1997,Front-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,24,1850,17.34789474,467.7368421
1997,Front-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,23,1950,18.31166667,493.7222222
1997,Front-Wheel Drive,Manual 5-Speed,4,1.9,T,,Diesel,32,42,1050,10.61625,282.7777778
1997,Front-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,24,1850,17.34789474,467.7368421
1997,Front-Wheel Drive,Automatic 4-Speed,5,2.3,T,,Premium,17,24,2250,17.34789474,467.7368421
1997,Front-Wheel Drive,Automatic 4-Speed,5,2.4,,,Premium,18,26,2000,15.69571429,423.1904762
1997,Front-Wheel Drive,Automatic 4-Speed,5,2.4,T,,Premium,18,24,2100,16.4805,444.35
1997,Front-Wheel Drive,Manual 5-Speed,5,2.4,,,Premium,18,26,2000,15.69571429,423.1904762
1997,Front-Wheel Drive,Automatic 4-Speed,5,2.3,T,,Premium,17,24,2250,17.34789474,467.7368421
1997,Front-Wheel Drive,Automatic 4-Speed,5,2.4,T,,Premium,18,24,2100,16.4805,444.35
1997,Front-Wheel Drive,Automatic 4-Speed,5,2.4,,,Premium,18,26,2000,15.69571429,423.1904762
1997,Front-Wheel Drive,Manual 5-Speed,5,2.4,,,Premium,18,26,2000,15.69571429,423.1904762
1997,Rear-Wheel Drive,Automatic 4-Speed,6,2.9,,,Premium,16,24,2250,17.34789474,467.7368421
1997,Rear-Wheel Drive,Automatic 4-Speed,6,2.9,,,Premium,16,24,2250,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.3,,,Regular,19,27,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,17,26,1750,16.4805,444.35
1998,Front-Wheel Drive,Manual 5-Speed,4,2.3,,,Regular,21,29,1450,13.73375,370.2916667
1998,Front-Wheel Drive,Automatic 4-Speed,5,2.5,,,Premium,17,23,2100,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.2,,,Premium,17,22,2250,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.5,,,Premium,17,23,2250,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,4,1.8,,,Regular,21,29,1450,13.73375,370.2916667
1998,Front-Wheel Drive,Manual 5-Speed,4,1.8,,,Regular,22,29,1450,13.73375,370.2916667
1998,Front-Wheel Drive,Manual 5-Speed,4,1.8,,,Premium,22,28,1750,13.73375,370.2916667
1998,Rear-Wheel Drive,Automatic 4-Speed,6,3,,,Premium,16,22,2350,18.31166667,493.7222222
1998,Rear-Wheel Drive,Manual 6-Speed,6,3.2,,,Premium,16,22,2350,18.31166667,493.7222222
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,3.5,,,Regular,13,18,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Automatic 4-Speed,6,3.2,,S,Premium,13,19,2800,21.974,592.4666667
1998,Rear-Wheel Drive,Manual 5-Speed,6,3.2,,S,Premium,12,19,2800,21.974,592.4666667
1998,Rear-Wheel Drive,Automatic 4-Speed,6,3.2,,S,Premium,13,19,2800,21.974,592.4666667
1998,Rear-Wheel Drive,Manual 5-Speed,6,3.2,,S,Premium,12,19,2800,21.974,592.4666667
1998,Front-Wheel Drive,Automatic 5-Speed,4,1.8,T,,Premium,18,29,1900,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 5-Speed,6,2.8,,,Premium,16,27,2100,16.4805,444.35
1998,Front-Wheel Drive,Manual 5-Speed,4,1.8,T,,Premium,20,29,1850,14.33086957,386.3913043
1998,Front-Wheel Drive,Manual 5-Speed,6,2.8,,,Premium,18,27,2000,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 5-Speed,6,2.8,,,Premium,16,27,2100,16.4805,444.35
1998,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,2.8,,,Premium,16,25,2250,17.34789474,467.7368421
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,2.8,,,Premium,17,25,2100,16.4805,444.35
1998,4-Wheel or All-Wheel Drive,Automatic 5-Speed,4,1.8,T,,Premium,17,25,2100,16.4805,444.35
1998,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,2.8,,,Premium,16,25,2250,17.34789474,467.7368421
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,1.8,T,,Premium,19,27,1900,14.98227273,403.9545455
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,2.8,,,Premium,17,25,2100,16.4805,444.35
1998,Front-Wheel Drive,Automatic 5-Speed,6,2.8,,,Premium,16,25,2250,17.34789474,467.7368421
1998,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,2.8,,,Premium,15,24,2350,18.31166667,493.7222222
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,2.8,,,Premium,17,22,2250,17.34789474,467.7368421
1998,4-Wheel or All-Wheel Drive,Automatic 5-Speed,8,4.2,,,Premium,15,23,2350,18.31166667,493.7222222
1998,Front-Wheel Drive,Automatic 5-Speed,8,3.7,,,Premium,15,24,2350,18.31166667,493.7222222
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.8,,,Premium,17,22,2250,17.34789474,467.7368421
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.7,T,,Premium,10,15,3500,27.4675,740.5833333
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.7,T,,Premium,10,15,3500,27.4675,740.5833333
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.7,T,,Premium,9,13,3850,29.96454545,807.9090909
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.7,T,,Premium,10,15,3500,27.4675,740.5833333
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.7,T,,Premium,10,15,3500,27.4675,740.5833333
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.7,T,,Premium,10,15,3500,27.4675,740.5833333
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.7,T,,Premium,10,15,3500,27.4675,740.5833333
1998,Rear-Wheel Drive,Automatic 4-Speed,4,1.9,,,Regular,19,28,1500,14.33086957,386.3913043
1998,Rear-Wheel Drive,Manual 5-Speed,4,1.9,,,Regular,20,29,1450,13.73375,370.2916667
1998,Rear-Wheel Drive,Automatic 4-Speed,4,1.9,,,Regular,20,28,1500,14.33086957,386.3913043
1998,Rear-Wheel Drive,Manual 5-Speed,4,1.9,,,Regular,20,29,1450,13.73375,370.2916667
1998,Rear-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Rear-Wheel Drive,Manual 5-Speed,6,2.5,,,Regular,18,27,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Rear-Wheel Drive,Manual 5-Speed,6,2.5,,,Regular,18,27,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,24,1850,17.34789474,467.7368421
1998,Rear-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,26,1750,16.4805,444.35
1998,Rear-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,24,1850,17.34789474,467.7368421
1998,Rear-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,26,1750,16.4805,444.35
1998,Rear-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,24,1850,17.34789474,467.7368421
1998,Rear-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,26,1750,16.4805,444.35
1998,Rear-Wheel Drive,Automatic 5-Speed,8,4.4,,,Regular,16,22,1950,18.31166667,493.7222222
1998,Rear-Wheel Drive,Manual 6-Speed,8,4.4,,,Regular,14,22,2200,20.600625,555.4375
1998,Rear-Wheel Drive,Automatic 5-Speed,8,4.4,,,Regular,15,22,1950,18.31166667,493.7222222
1998,Rear-Wheel Drive,Automatic 5-Speed,8,4.4,,,Regular,15,22,1950,18.31166667,493.7222222
1998,Rear-Wheel Drive,Automatic 5-Speed,12,5.4,,,Regular,13,18,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Manual 5-Speed,6,3.2,,,Regular,18,26,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Automatic 5-Speed,6,3.2,,,Regular,17,26,1750,16.4805,444.35
1998,Rear-Wheel Drive,Manual 5-Speed,6,3.2,,,Regular,18,26,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Automatic 5-Speed,6,3.2,,,Regular,15,23,1950,18.31166667,493.7222222
1998,Rear-Wheel Drive,Manual 5-Speed,6,3.2,,,Regular,18,26,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Automatic 4-Speed,4,1.9,,,Regular,20,28,1500,14.33086957,386.3913043
1998,Rear-Wheel Drive,Automatic 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1998,Rear-Wheel Drive,Manual 5-Speed,4,1.9,,,Regular,20,29,1450,13.73375,370.2916667
1998,Rear-Wheel Drive,Manual 5-Speed,6,2.8,,,Regular,17,24,1850,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.1,,,Regular,17,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,17,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,17,26,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,T,S,Regular,16,25,1850,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,17,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,T,S,Regular,16,25,1850,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,T,S,Regular,16,25,1850,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,19,30,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.1,,,Regular,18,27,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,16,22,1950,18.31166667,493.7222222
1998,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,15,24,1950,18.31166667,493.7222222
1998,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,15,24,1950,18.31166667,493.7222222
1998,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,13,19,2350,21.974,592.4666667
1998,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,13,19,2350,21.974,592.4666667
1998,Front-Wheel Drive,Automatic 4-Speed,8,4.6,,,Regular,15,24,1950,18.31166667,493.7222222
1998,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,20,2200,20.600625,555.4375
1998,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,18,2200,20.600625,555.4375
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,19,2200,20.600625,555.4375
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,18,2200,20.600625,555.4375
1998,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,20,2200,20.600625,555.4375
1998,Rear-Wheel Drive,Manual 5-Speed,6,4.3,,,Regular,16,21,1950,18.31166667,493.7222222
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,19,2200,20.600625,555.4375
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,4.3,,,Regular,14,19,2200,20.600625,555.4375
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,19,2200,20.600625,555.4375
1998,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,19,2200,20.600625,555.4375
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,14,18,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,13,17,2500,23.54357143,634.7857143
1998,Rear-Wheel Drive,Manual 5-Speed,6,4.3,,,Regular,16,21,1950,18.31166667,493.7222222
1998,Rear-Wheel Drive,Manual 5-Speed,8,5,,,Regular,13,18,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Manual 5-Speed,8,5.7,,,Regular,12,18,2500,23.54357143,634.7857143
1998,Rear-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,17,26,1750,16.4805,444.35
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Premium,15,23,2350,18.31166667,493.7222222
1998,Rear-Wheel Drive,Manual 5-Speed,6,3.8,,,Regular,17,28,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Manual 6-Speed,8,5.7,,,Premium,16,25,2250,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 3-Speed,4,2.2,,,Regular,20,27,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.2,,,Regular,20,28,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,20,30,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Manual 5-Speed,4,2.2,,,Regular,21,31,1400,13.1844,355.48
1998,Front-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,20,30,1450,13.73375,370.2916667
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Premium,15,23,2350,18.31166667,493.7222222
1998,Rear-Wheel Drive,Manual 6-Speed,8,5.7,,,Premium,16,25,2250,17.34789474,467.7368421
1998,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,13,17,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,16,2500,23.54357143,634.7857143
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,12,17,2500,23.54357143,634.7857143
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,18,2200,20.600625,555.4375
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,12,17,2500,23.54357143,634.7857143
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,12,16,2700,25.35461538,683.6153846
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.5,T,,Diesel,13,17,2550,25.479,678.6666667
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,4.3,,,Regular,14,19,2200,20.600625,555.4375
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,8,5,,,Regular,12,17,2500,23.54357143,634.7857143
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,8,5.7,,,Regular,11,16,2700,25.35461538,683.6153846
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.1,,,Regular,17,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,17,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,16,25,1850,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,20,30,1450,13.73375,370.2916667
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.1,,,Regular,17,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 3-Speed,4,1.3,,,Regular,26,31,1250,11.77178571,317.3928571
1998,Front-Wheel Drive,Manual 5-Speed,3,1,,,Regular,36,44,850,8.24025,222.175
1998,Front-Wheel Drive,Manual 5-Speed,4,1.3,,,Regular,33,39,1000,9.417428571,253.9142857
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,14,18,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,13,17,2500,23.54357143,634.7857143
1998,Rear-Wheel Drive,Automatic 4-Speed,8,6.5,T,,Diesel,13,17,2550,25.479,678.6666667
1998,Rear-Wheel Drive,Manual 5-Speed,8,5,,,Regular,13,17,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Manual 5-Speed,8,5.7,,,Regular,12,18,2500,23.54357143,634.7857143
1998,Front-Wheel Drive,Automatic 3-Speed,4,1.8,,,Regular,24,30,1350,12.67730769,341.8076923
1998,Front-Wheel Drive,Automatic 4-Speed,4,1.8,,,Regular,25,32,1250,11.77178571,317.3928571
1998,Front-Wheel Drive,Manual 5-Speed,4,1.8,,,Regular,27,34,1200,11.36586207,306.4482759
1998,2-Wheel Drive,Automatic (A1),,,,,Electricity,52,58,1200,0.372,0
1998,2-Wheel Drive,Automatic (A1),,,,,Electricity,28,28,2350,0.726,0
1998,Rear-Wheel Drive,Automatic 4-Speed,4,2.2,,,Regular,17,24,1850,17.34789474,467.7368421
1998,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,15,20,2050,19.38882353,522.7647059
1998,Rear-Wheel Drive,Manual 5-Speed,4,2.2,,,Regular,20,26,1600,14.98227273,403.9545455
1998,Rear-Wheel Drive,Manual 5-Speed,6,4.3,,,Regular,16,21,1950,18.31166667,493.7222222
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,14,19,2200,20.600625,555.4375
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,4.3,,,Regular,15,20,2050,19.38882353,522.7647059
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,12,17,2500,23.54357143,634.7857143
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,13,17,2500,23.54357143,634.7857143
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,12,16,2500,23.54357143,634.7857143
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,12,15,2700,25.35461538,683.6153846
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,6.5,T,,Diesel,13,17,2550,25.479,678.6666667
1998,Rear-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,20,23,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,21,24,1600,14.98227273,403.9545455
1998,Rear-Wheel Drive,Automatic 4-Speed,4,1.6,,,Regular,19,24,1650,15.69571429,423.1904762
1998,Rear-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,20,24,1600,14.98227273,403.9545455
1998,4-Wheel or All-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,20,23,1650,15.69571429,423.1904762
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,21,24,1600,14.98227273,403.9545455
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,4,1.6,,,Regular,19,24,1650,15.69571429,423.1904762
1998,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,20,24,1600,14.98227273,403.9545455
1998,Rear-Wheel Drive,Automatic 4-Speed,6,4.3,,,Regular,13,18,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,18,2350,21.974,592.4666667
1998,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Regular,13,17,2500,23.54357143,634.7857143
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.4,,,Regular,16,23,1850,17.34789474,467.7368421
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,18,28,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.7,,,Regular,18,28,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.2,,,Regular,17,26,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,18,28,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,26,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,27,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,27,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,19,29,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,19,29,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.3,,,Regular,16,22,1950,18.31166667,493.7222222
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.3,,,Regular,16,22,1950,18.31166667,493.7222222
1998,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,15,22,1950,18.31166667,493.7222222
1998,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,14,22,2050,19.38882353,522.7647059
1998,Front-Wheel Drive,Automatic 4-Speed,4,1.5,,,Regular,21,34,1400,13.1844,355.48
1998,Front-Wheel Drive,Automatic 4-Speed,4,1.6,,,Regular,20,31,1450,13.73375,370.2916667
1998,Front-Wheel Drive,Manual 5-Speed,4,1.5,,,Regular,23,32,1350,12.67730769,341.8076923
1998,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,23,33,1350,12.67730769,341.8076923
1998,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,17,25,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,4,2.2,,,Regular,18,26,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,18,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Manual 5-Speed,4,2.2,,,Regular,18,27,1650,15.69571429,423.1904762
1998,Front-Wheel Drive,Automatic 4-Speed,4,1.6,,,Regular,22,31,1400,13.1844,355.48
1998,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,28,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,20,29,1450,13.73375,370.2916667
1998,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,20,28,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Automatic 4-Speed,4,1.6,,,Regular,22,31,1400,13.1844,355.48
1998,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,28,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,20,29,1450,13.73375,370.2916667
1998,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,20,28,1500,14.33086957,386.3913043
1998,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,27,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,27,1600,14.98227273,403.9545455
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Front-Wheel Drive,Automatic 4-Speed,6,2.5,,,Regular,17,25,1750,16.4805,444.35
1998,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,19,29,1500,14.33086957,386.3913043
